feature,importance
la,0.19502614770546312
ld,0.10024280811016195
age,0.0893023405636994
arexp,0.08852149969180736
aexp,0.0835922585347771
ent,0.08185118883589157
nuc,0.07717666520587947
ndev,0.07365410488631777
nf,0.0694844479603837
asexp,0.06889231271349906
nd,0.0567520438423451
ns,0.015504181949774477
